Id,SalePrice
1461,121574.728740734
1462,155747.987630818
1463,191622.052312314
1464,198185.683962985
1465,183370.942333465
1466,179336.482797401
1467,173480.843075525
1468,173500.41708379
1469,178923.338110911
1470,116644.226297584
1471,208333.746658083
1472,89790.0546144476
1473,105899.639426548
1474,144608.419661109
1475,122567.536032636
1476,349377.753656622
1477,242847.425783483
1478,284421.797262764
1479,290602.971678392
1480,409367.471530054
1481,329057.766557129
1482,209870.988919619
1483,191348.460171362
1484,175952.055178874
1485,178736.509785515
1486,205828.843996148
1487,331965.731443461
1488,238274.241590555
1489,194570.163827452
1490,224118.278027445
1491,202714.047553411
1492,93305.9968558522
1493,185518.123435151
1494,266294.240840905
1495,283243.744447218
1496,239286.13596561
1497,173967.159877622
1498,161139.026204218
1499,162063.406192351
1500,158279.025020837
1501,162067.510489142
1502,156061.146514909
1503,286356.571248336
1504,227093.878584273
1505,208557.171591808
1506,170175.593802006
1507,250202.276917806
1508,196163.476210963
1509,161786.346077392
1510,145529.531249197
1511,145909.229250957
1512,162142.887686692
1513,129503.88067305
1514,177232.55860519
1515,225591.527925532
1516,165612.944956918
1517,170874.047026127
1518,133996.153854053
1519,227181.164825037
1520,133004.963045771
1521,138685.449140331
1522,158263.237713615
1523,109938.200641936
1524,127743.29135334
1525,127986.632767188
1526,116003.018328562
1527,97860.3387651258
1528,133770.652943114
1529,145032.532418751
1530,181534.390388392
1531,143939.1734656
1532,114474.672554512
1533,159645.139524472
1534,128106.27758489
1535,168937.221571529
1536,108628.437542274
1537,102381.170637535
1538,156284.983356435
1539,169234.732140286
1540,123725.604386258
1541,138418.729071639
1542,149080.646762852
1543,191384.958349454
1544,99109.6704010343
1545,121057.229902048
1546,149106.647888748
1547,146522.652448599
1548,134193.041356021
1549,110858.413789224
1550,140823.560354891
1551,130903.290576116
1552,143039.299550854
1553,136392.515544359
1554,115402.969093154
1555,161240.053916131
1556,89712.13345803
1557,137170.633736851
1558,102982.285087006
1559,120797.642811724
1560,143727.405135543
1561,150017.808160273
1562,123187.960543606
1563,115647.423378
1564,157627.706062084
1565,163541.290442335
1566,251804.212729529
1567,76160.61940021
1568,207443.549490645
1569,139018.667873733
1570,125551.817612728
1571,125841.150397289
1572,140699.537822554
1573,269016.147417141
1574,114129.859232904
1575,222984.339558943
1576,223746.596444339
1577,194938.797259256
1578,141514.332526463
1579,150872.533550486
1580,199827.847309808
1581,144442.893104235
1582,132014.641415251
1583,345075.915417296
1584,220018.324237717
1585,146647.821925362
1586,89567.9473128829
1587,97551.0898805203
1588,146236.401307318
1589,99100.1044941361
1590,137712.114204745
1591,102173.242694175
1592,124741.762482693
1593,127544.139244506
1594,160955.942693048
1595,103828.857087979
1596,213139.211872633
1597,178505.058333127
1598,187399.843603313
1599,173730.196612079
1600,165434.924056883
1601,78906.0709088875
1602,96204.8531025645
1603,115533.792843236
1604,279769.431087267
1605,252087.491656221
1606,172845.899786865
1607,181634.571692541
